SMILES,Docked_SMILES,Score
COC1=C(C=CC(=C1)N2CCN(CC2)CCF)NC3=NC=CC(=N3)NC(=O)NC4=CC=CC(=C4)NC(=O)C=C,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(CCF)CC4)cc3OC)n2)c1,-9
CN(C)C1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=CC(=N3)NC(=O)NC4=CC=CC(=C4)NC(=O)C=C)OC,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N(C)C)CC4)cc3OC)n2)c1,-9
C=CC(=O)NC1=CC(=CC=C1)NC(=O)NC2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,-9.1
COC1=CC=CC=C1NC2=NC=CC(=N2)NC(=O)NC3=CC=CC(=C3)NC(=O)C=C,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccccc3OC)n2)c1,-8.9
C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCNC(=O)C4=CC=C(C=C4)F,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,-8.9
CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)NC(=O)NC4=CC=CC(=C4)NC(=O)C=C,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,-9.6
COCCOC1=CC=C(C=C1)NC2=NC=CC(=N2)NC(=O)NC3=CC=CC(=C3)NC(=O)C=C,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OCCOC)cc3)n2)c1,-8.6
COC1=CC(=C(C=C1)NC2=NC=CC(=N2)NC(=O)NC3=CC=CC(=C3)NC(=O)C=C)OC,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OC)cc3OC)n2)c1,-7.7
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=CC(=N3)NC(=O)NC4=CC=CC(=C4)NC(=O)C=C)OC,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,-8.9
CCN(CC)C(=O)C1=CC(=C(C=C1)NC2=NC=CC(=N2)NC(=O)NC3=CC=CC(=C3)NC(=O)C=C)OC,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,-8.1
CN1C(=O)COC2=C1C=C(C=C2)C3=CC=C(C=C3)C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4,CN1C(=O)COc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,-8
C1CNC[C@H](OC1)C(=O)N[C@@H](CC2=CC=C(C=C2)C3=CC=C(C=C3)C(F)(F)F)C#N,N#C[C@H](Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NC(=O)[C@@H]1CNCCCO1,-7.4
C1CNC[C@H](OC1)C(=O)N[C@@H](CC2=CC=C(C=C2)C3=CC=C(C=C3)C#N)C#N,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CNCCCO3)cc2)cc1,-7.8
CC1=NOC2=C1C=C(C=C2)C3=CC=C(C=C3)C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4,Cc1noc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc12,-8.2
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CN(N=C3)C4CNC4)C(=O)C5CC5,CC(=O)N1c2ccc(-c3cnn(C4CNC4)c3)cc2N(C(=O)C2CC2)C[C@@H]1C,-7.4
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)C4=CC=CO4,CC(=O)N1c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2N(C(=O)c2ccco2)C[C@@H]1C,-7.4
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=C(C=C3)C(=O)N4CCNCC4)C(=O)C5CC5,CC(=O)N1c2ccc(-c3ccc(C(=O)N4CCNCC4)cc3)cc2N(C(=O)C2CC2)C[C@@H]1C,-7.3
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CN(N=C3)C4COC4)C(=O)C5CC5,CC(=O)N1c2ccc(-c3cnn(C4COC4)c3)cc2N(C(=O)C2CC2)C[C@@H]1C,-8.6
CC1=NN(C=C1NC2=C3C(=NC(=N2)N4C[C@H]([C@@H](C4)F)NC(=O)C=C)N(C=N3)C(C)C)C,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,-8.5
CCN1C=NC2=C(N=C(N=C21)N3C[C@H]([C@@H](C3)F)NC(=O)C=C)NC4=CN(N=C4OC)C,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(CC)c3n2)C[C@H]1F,-8.2
CC(C)N1C=NC2=C(N=C(N=C21)N3C[C@@H]([C@H](C3)F)NC(=O)C=C)NC4=CN(N=C4)C,C=CC(=O)N[C@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@@H]1F,-7.7
CC(C)N1C=NC2=C(N=C(N=C21)N3C[C@H]([C@@H](C3)F)NC(=O)C=C)NC4=CN(N=C4)C,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,-8
CC(C)N1C=NC2=C(N=C(N=C21)N[C@@H]3CCN(C3)C(=O)C=C)NC4=CC=C(C=C4)N5CCN(CC5)C,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,-8.1
CCC1=NN(C=C1NC2=C3C(=NC(=N2)N4C[C@H]([C@@H](C4)F)NC(=O)C=C)N(C=N3)C(C)C)C,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)C[C@H]1F,-8.1
CC(C)N1C=NC2=C(N=C(N=C21)N3C[C@@H]4CN(C[C@@H]4C3)C(=O)C=C)NC5=CN(N=C5)C,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4cnn(C)c4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,-8.6
CC(C)N1C=NC2=C(N=C(N=C21)N3CC[C@@H](C3)NC(=O)C=C)NC4=CC=C(C=C4)N5CCN(CC5)C,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,-7.8
C=CC(=O)N[C@H]1CCN(C1)C2=NC(=C(C=C2)C(=O)N)NC3=CC=C(C=C3)C(=O)N4CCOCC4,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,-8
C=CC(=O)N[C@H]1CCN(C1)C2=NC(=C(C=C2)C(=O)N)NC3=CN=C(C=C3)N4CCOCC4,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)nc3)n2)C1,-7.8
C=CC(=O)N[C@H]1CCN(C1)C2=NC(=C(C=C2)C(=O)N)NC3=CC=C(C=C3)N4CCCCC4,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)cc3)n2)C1,-7.9
C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC3=C(C=CC(=N3)N4CC[C@@H](C4)NC(=O)C=C)C(=O)N,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4C[C@@H](C)O[C@@H](C)C4)nc3)n2)C1,-8.1
C=CC(=O)N1CC[C@@H](C1)NC2=NC(=C(C=C2)C(=O)N)OC3=CC=C(C=C3)OC4=CC=CC=C4,C=CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n2)C1,-8.9
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CN(N=C3)C)C(=O)C4=CC=CO4,CC(=O)N1c2ccc(-c3cnn(C)c3)cc2N(C(=O)c2ccco2)C[C@@H]1C,-8.6
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CN(N=C3)C(C)C)C(=O)C4CC4,CC(=O)N1c2ccc(-c3cnn(C(C)C)c3)cc2N(C(=O)C2CC2)C[C@@H]1C,-7.8
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=CC=C3)C(=O)C4=CC=CO4,CC(=O)N1c2ccc(-c3ccccc3)cc2N(C(=O)c2ccco2)C[C@@H]1C,-9
CN1CC2=C(C=CC(=C2)C3=NC(=CC=C3)[C@@H]([C@H](C(=O)N)O)O)OC4=C1C=C(C=C4)C(F)(F)F,CN1Cc2cc(-c3cccc([C@H](O)[C@@H](O)C(N)=O)n3)ccc2Oc2ccc(C(F)(F)F)cc21,-8.6
CN1C(=O)C=CC2=C1C=C(C=C2)C3=CC=C(C=C3)C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4,Cn1c(=O)ccc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,-7.9
CC1=CC(=CC2=C1OC(=O)N2C)C3=CC=C(C=C3)C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4,Cc1cc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CNCCCO3)cc2)cc2c1oc(=O)n2C,-7.6
CN1C2=C(C=CC(=C2)C3=CC=C(C=C3)C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)C(C1=O)(F)F,CN1C(=O)C(F)(F)c2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,-8.2
CC1=C(C=CC=N1)C2=CC(=CC(=C2)F)N3C[C@@H](CC3=O)N4CCN(CC4)C5=NC=CC=N5,Cc1ncccc1-c1cc(F)cc(N2C[C@H](N3CCN(c4ncccn4)CC3)CC2=O)c1,-8.9
CC1=C(C=CC=N1)C2=CC(=CC(=C2)F)N3CC(CC3=O)N4CCN(CC4)C5=NC=CC=N5,Cc1ncccc1-c1cc(F)cc(N2CC(N3CCN(c4ncccn4)CC3)CC2=O)c1,-8.9
CC(C)COC1=C(C=C(C=N1)C2=NN(C3=C2C=C4C(=C3)C(=NO4)NS(=O)(=O)C5CC5)C)Cl,CC(C)COc1ncc(-c2nn(C)c3cc4c(NS(=O)(=O)C5CC5)noc4cc23)cc1Cl,-8.4
C1CC2=C(C=CC(=C2)Cl)NC3=C1C=C(C=C3)C4=NC(=CC=C4)C(=O)N,NC(=O)c1cccc(-c2ccc3c(c2)CCc2cc(Cl)ccc2N3)n1,-7.9
CCN1C2=C(CCC3=C1C=CC(=C3)Cl)C=C(C=C2)C4=NC(=CC=C4)C(=O)N,CCN1c2ccc(Cl)cc2CCc2cc(-c3cccc(C(N)=O)n3)ccc21,-9.5
C[C@H]1CN(C2=C(N1C(=O)C3CC3)C=CC(=C2)C4=CC=C(C=C4)S(=O)(=O)C)C(=O)C5=CC=CO5,C[C@H]1CN(C(=O)c2ccco2)c2cc(-c3ccc(S(C)(=O)=O)cc3)ccc2N1C(=O)C1CC1,-7.2
CN1CC2=C(C=CC(=C2)C(F)(F)F)OC3=C1C=C(C=C3)C4=NC(=CC=C4)[C@@H](CO)O,CN1Cc2cc(C(F)(F)F)ccc2Oc2ccc(-c3cccc([C@H](O)CO)n3)cc21,-8.4
CN1C2=C(CCC3=C1C=CC(=C3)Cl)C=C(C=C2)C4=NC(=CC=C4)C(=O)N,CN1c2ccc(Cl)cc2CCc2cc(-c3cccc(C(N)=O)n3)ccc21,-8.5
CN1C2=C(CCC3=C1C=CC(=C3)C(F)(F)F)C=C(C=C2)C4=NC(=CC=C4)[C@@H](CO)O,CN1c2ccc(-c3cccc([C@H](O)CO)n3)cc2CCc2cc(C(F)(F)F)ccc21,-9.2
C1C2=C(C=CC(=C2)C3=NC(=CC=C3)[C@@H](CO)O)OC4=C(N1CC(=O)N)C=C(C=C4)C(F)(F)F,NC(=O)CN1Cc2cc(-c3cccc([C@H](O)CO)n3)ccc2Oc2ccc(C(F)(F)F)cc21,-8
CC(=O)NC1=NC(=C(C=C1)C2=C(C(=CC(=C2)Cl)Cl)Cl)N,CC(=O)Nc1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,-7.6
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)OC(C)C,CC(=O)N1c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2N(C(=O)OC(C)C)C[C@@H]1C,-7.6
C[C@H]1CN(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)C4CC4,CC(=O)N1c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2N(C(=O)C2CC2)C[C@@H]1C,-7.4
CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCN(CC3)C(=O)C=C,C=CC(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,-7.1
C=CC(=O)NC1=CC=CC(=C1)CNC2=NC(=NC=C2Cl)NC3=CC(=C(C(=C3)F)N4CCOCC4)F,C=CC(=O)Nc1cccc(CNc2nc(Nc3cc(F)c(N4CCOCC4)c(F)c3)ncc2Cl)c1,-9.6
C=CC(=O)NC1=CC=CC(=C1)CNC2=NC(=NC=C2Cl)NC3=CC=C(C=C3)N4CCOCC4,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,-9.6
CC#CC(=O)NC1=CC2=C(C=CN=C2C=C1)OC3=CC=C(C=C3)C(=O)NC4=CC=CC=N4,CC#CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,-8.7
COC1=CC=CC(=C1)CNCCC2=CC(=C(C=C2OC)Br)OC,COc1cccc(CNCCc2cc(OC)c(Br)cc2OC)c1,-6.6
CCCCCC1=CC(=C2[C@H]3[C@@H](CCC(=C)[C@@H]3O)C(OC2=C1)(C)C)O,C=C1CC[C@@H]2[C@H](c3c(O)cc(CCCCC)cc3OC2(C)C)[C@H]1O,-7.5
C1C[C@@H](N(C1)C2=NN3C(=NC=C3C4=CC(=NC=C4)N5CCN(CC5)CC(=O)O)C=C2)C6=CC(=CC=C6)F,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,-9
CNC(=O)C1=C(C=C(C=C1)C2=CN3C(=CN=C3C(=C2)F)CC4=CC5=C(C=C4)N=CC=C5)F,CNC(=O)c1ccc(-c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2)cc1F,-9.5
CC1(C2CCC1(CC2NC(=O)[C@@H](CC3CCCCC3)NC(=O)N[C@@H](CCCCN)C(=O)O)C)C,CC12CCC(C(NC(=O)[C@@H](CC3CCCCC3)NC(=O)N[C@@H](CCCCN)C(=O)O)C1)C2(C)C,-8.9
C1=CC=C(C=C1)CONC(=O)CCCCCCC(=O)NC2=CC=CC=C2,O=C(CCCCCCC(=O)Nc1ccccc1)NOCc1ccccc1,-7.1
C#CC12CC3=C(C1=CC(=O)C(=C2)C#N)C(=CC=C3)Cl,C#CC12C=C(C#N)C(=O)C=C1c1c(Cl)cccc1C2,-7.3
CC1=C2C(=CC=C1)CCC3(C2=CC(=O)C(=C3)C#N)C#C,C#CC12C=C(C#N)C(=O)C=C1c1c(C)cccc1CC2,-7.3
C#CC12CCC3=C(C1=CC(=O)C(=C2)C#N)C(=CC=C3)Br,C#CC12C=C(C#N)C(=O)C=C1c1c(Br)cccc1CC2,-7.7
C#CC12CCC3=C(C1=CC(=O)C(=C2)C#N)C(=CC=C3)Cl,C#CC12C=C(C#N)C(=O)C=C1c1c(Cl)cccc1CC2,-7.9
CCCCCC(C=CC1C2CC=CCCCC(=O)OC1CC2O)O,CCCCCC(O)C=CC1C2CC(O)C1CC=CCCCC(=O)O2,-7.3
CS(=O)(=O)C1(CC1)C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,CS(=O)(=O)C1(c2cc(-c3cnc(N)cc3C(F)(F)F)nc(N3CCOCC3)n2)CC1,-8.8
C[C@H]1COCCN1C2=NC(=CC(=N2)C3(CC3)S(=O)(=O)C)C4=CN=C(C=C4C(F)(F)F)N,C[C@H]1COCCN1c1nc(-c2cnc(N)cc2C(F)(F)F)cc(C2(S(C)(=O)=O)CC2)n1,-9
CC(=O)OC1=CC=CC=C1C(=O)OCCOC2=C(C=C3C(=C2)N=CN=C3NC4=CC=CC(=C4)C#C)OCCOC,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,-6.9
C1COC2=C(O1)C=CC(=C2)S(=O)(=O)NC3=CC=CC4=C3C=CN=C4,O=S(=O)(Nc1cccc2cnccc12)c1ccc2c(c1)OCCO2,-9
CC(C(=O)NC1=CC=C(C=C1)Cl)N2CCC(CC2)OC3=C4C=C(C=CC4=NC=C3)F,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC(Oc2ccnc3ccc(F)cc23)CC1,-8.3
CCCCCC(C=CC1C(C(CC(O1)O)O)CCCCCCC(=O)O)O,CCCCCC(O)C=CC1OC(O)CC(O)C1CCCCCCC(=O)O,-6.2
CC1=NN(C(=C1C2CC(=NN2C(=O)C)C3=CC=C(C=C3)F)Cl)C4=CC=C(C=C4)S(=O)(=O)N,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,-8.5
CN1CCN(CC1)C2=NC(=NC(=C2)NC3=NNC4=CC=CC=C43)OC5=CC=CC(=C5)NC(=O)C=C,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,-9.6
CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)OCC4=CC=CC=N4)O[C@H]5CCOC5,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,-7.6
C1CN(CC2=CC=CC=C21)C(=O)C3=CC(=CC=C3)OC4=NC=CC(=C4)CN,NCc1ccnc(Oc2cccc(C(=O)N3CCc4ccccc4C3)c2)c1,-8.3
CC(C)(CC(=O)N1C[C@H]2CN(C(=O)[C@H]2C1)C3=CC=CC4=C3C=NN4C5=CC=CC=C5F)O,CC(C)(O)CC(=O)N1C[C@H]2CN(c3cccc4c3cnn4-c3ccccc3F)C(=O)[C@H]2C1,-8.4
C=CC(=O)N1C[C@H]2C[C@@H]1CN2C3=NC(=C(C=C3)C(=O)N)OC4=CC=C(C=C4)OC5=CC=CC=C5,C=CC(=O)N1C[C@H]2C[C@@H]1CN2c1ccc(C(N)=O)c(Oc2ccc(Oc3ccccc3)cc2)n1,-8
COC1=CC(=C(C=C1)/C=C\2/CCCN=C2C3=CN=CC=C3)OC,COc1ccc(/C=C2/CCCN=C2c2cccnc2)c(OC)c1,-6.5
CC1=C(SC2=NC=NC(=C12)NC3=C(C=C(C=C3)F)OC(C)C)C(=O)NCCOC,COCCNC(=O)c1sc2ncnc(Nc3ccc(F)cc3OC(C)C)c2c1C,-7.3
CCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/CNC4CC4,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,-8
CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Br)F)OCCOC,COCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)/C=C/CN(C)C,-7.4
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=CC(=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(OC)c3)nc2N1C1CCCC1,-7.3
CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCOC,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,-7.8
CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1,-7.7
CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N2C=CC(=C2)C3=C4N=C(C=CN4N=C3)Cl,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2cnn3ccc(Cl)nc23)c1,-10.8
CC1=C(C=C(C=C1)C#N)S(=O)(=O)N(C)CCC2=C3N=C(C=CN3N=C2)Cl,Cc1ccc(C#N)cc1S(=O)(=O)N(C)CCc1cnn2ccc(Cl)nc12,-8.5
CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)CCC2=C3N=C(C=CN3N=C2)Cl,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)CCc1cnn2ccc(Cl)nc12,-9.6
CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)NCCC2=C3N=C(C=CN3N=C2)Cl,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)NCCc1cnn2ccc(Cl)nc12,-10.3
CN(C)C/C=C/C(=O)NC1=CC2=C(C=CN=C2C=C1)OC3=CC=C(C=C3)C(=O)NC4=CC=CC=N4,CN(C)C/C=C/C(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,-8.4
CC#CC(=O)NC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)C(=O)NC4=CC=CC=N4,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC,-8.5
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2OC3=CC=C(C=C3)C(=O)NC4=CC=CC=N4,C=CC(=O)Nc1ccc2ncnc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,-8.6
C[C@H]1C=CCC(=CC[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C2=NOC(=C2)C)/C)C,CC1=CC[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)C=CC1,-7.9
C1CN(CCN1CC2=CC=C(C=C2)C3=CC=CC=C3)C(=O)N4C=CC=N4,O=C(N1CCN(Cc2ccc(-c3ccccc3)cc2)CC1)n1cccn1,-7.4
CC1=CN(N=C1)C(=O)NCCCCC2=CC=CC=C2,Cc1cnn(C(=O)NCCCCc2ccccc2)c1,-7.5
CC1=CN(N=C1)C(=O)N2CCN(CC2)C(=O)OC(C)(C)C,Cc1cnn(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c1,-7.1
CC1=CN(N=C1)C(=O)N2CCN(CC2)CC3=CC=C(C=C3)C4=CC=CC=C4,Cc1cnn(C(=O)N2CCN(Cc3ccc(-c4ccccc4)cc3)CC2)c1,-8.2
C1=CC=C(C=C1)CCCCNC(=O)N2C=C(C=N2)C#N,N#Cc1cnn(C(=O)NCCCCc2ccccc2)c1,-7.9
C1CN(CCN1CC2=CC=CC=C2)C(=O)N3C=C(C=N3)C#N,N#Cc1cnn(C(=O)N2CCN(Cc3ccccc3)CC2)c1,-7.3
CC(C)(C)OC(=O)N1CCN(CC1)C(=O)N2C=C(C=N2)C#N,CC(C)(C)OC(=O)N1CCN(C(=O)n2cc(C#N)cn2)CC1,-6.7
C1CN(CCN1CC2=CC3=CC=CC=C3C=C2)C(=O)N4C=CC=N4,O=C(N1CCN(Cc2ccc3ccccc3c2)CC1)n1cccn1,-9.7
CC1=CN(N=C1)C(=O)N2CCN(CC2)CC3=CC4=CC=CC=C4C=C3,Cc1cnn(C(=O)N2CCN(Cc3ccc4ccccc4c3)CC2)c1,-8.3
CC(C)(C)OC(=O)N1CCN(CC1)C(=O)N2C=CC=N2,CC(C)(C)OC(=O)N1CCN(C(=O)n2cccn2)CC1,-6.6
C1CN(CCN1CC2=CC=C(C=C2)OC3=CC=CC=C3)C(=O)N4C=CC=N4,O=C(N1CCN(Cc2ccc(Oc3ccccc3)cc2)CC1)n1cccn1,-7.9
CC1=CN(N=C1)C(=O)N2CCN(CC2)CC3=CC=C(C=C3)OCC4=CC=CC=C4,Cc1cnn(C(=O)N2CCN(Cc3ccc(OCc4ccccc4)cc3)CC2)c1,-7.7
C1CN(CCN1CC2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N4C=CC=N4,O=C(N1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1)n1cccn1,-8.1
CC1=CN(N=C1)C(=O)N2CCN(CC2)CC3=CC=C(C=C3)OC4=CC=CC=C4,Cc1cnn(C(=O)N2CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)c1,-7.3
CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=CC(=N2)C3=CN4CCCC5=C4C3=CC=C5)OC,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,-7.3
C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)I)N,C=CC(=O)N1CCCC(n2nc(I)c3c(N)ncnc32)C1,-7.4
C[C@@H]1CN([C@H](CN1)CN2[C@@H](COC[C@H]2C)C)CC(=O)N3CC(C4=C3C=C(C=N4)[C@@H](C5=CC=C(C=C5)F)O)(C)C,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc([C@H](O)c4ccc(F)cc4)cc32)[C@@H](CN2[C@H](C)COC[C@H]2C)CN1,-9
CC1=CC=C(O1)C2=NC3=CC(=C(C=C3C(=C2)NC4CCNCC4)OC)OCCCN5CCCC5,COc1cc2c(NC3CCNCC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,-7.4
C[C@H]1CN(C[C@H]([C@@H]1O)N)C2=C(C=NC=C2)NC(=O)C3=NC4=C(C=C3)N=CC(=C4)N5CCOCC5,C[C@H]1CN(c2ccncc2NC(=O)c2ccc3ncc(N4CCOCC4)cc3n2)C[C@@H](N)[C@@H]1O,-8.4
CCCCCC1C(O1)CC=CCC=CCC=CCCCC(=O)NCCO,CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)NCCO,-5.8
C=CC(=O)NC1=CC2=C(C=CN=C2C=C1)OC3=CC=C(C=C3)C(=O)NC4=CC=CC=N4,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,-8.9
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=C(C=C3)C(=O)NC4=CC=CC=N4,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,-8.9
